date,sales,store_id,product_id,price,promotion,holiday,weekday,month,year
20-07-2020,124.8,6,3,58.63,1,0,0,7,2020
20-07-2020,128.4,6,4,26.97,0,0,0,7,2020
20-07-2020,110.6,6,5,63.93,1,0,0,7,2020
20-07-2020,97.2,7,1,91.29,0,1,0,7,2020
20-07-2020,129.8,7,2,78.15,1,0,0,7,2020
20-07-2020,132.3,7,3,40.71,0,0,0,7,2020
20-07-2020,120.6,7,4,66.66,1,0,0,7,2020
20-07-2020,82.6,7,5,97.81,0,0,0,7,2020
20-07-2020,97.1,8,1,77.39,0,0,0,7,2020
20-07-2020,128.4,8,2,71.8,1,0,0,7,2020
20-07-2020,123.0,8,3,60.68,1,0,0,7,2020
20-07-2020,143.6,8,4,17.25,0,0,0,7,2020
20-07-2020,96.2,8,5,90.15,0,0,0,7,2020
20-07-2020,130.1,9,1,51.07,1,0,0,7,2020
20-07-2020,107.0,9,2,97.76,1,0,0,7,2020
20-07-2020,181.9,9,3,24.69,0,1,0,7,2020
20-07-2020,140.9,9,4,46.7,0,0,0,7,2020
20-07-2020,135.2,9,5,22.34,0,0,0,7,2020
20-07-2020,106.4,10,1,56.61,0,0,0,7,2020
20-07-2020,101.9,10,2,59.4,0,0,0,7,2020
20-07-2020,123.6,10,3,44.93,0,0,0,7,2020
20-07-2020,72.2,10,4,96.1,0,0,0,7,2020
20-07-2020,84.3,10,5,76.52,0,0,0,7,2020
21-07-2020,120.5,1,1,42.79,0,0,1,7,2020
21-07-2020,107.0,1,2,48.76,0,0,1,7,2020
21-07-2020,109.6,1,3,28.01,0,0,1,7,2020
21-07-2020,170.5,1,4,11.53,1,0,1,7,2020
21-07-2020,178.1,1,5,28.5,0,1,1,7,2020
21-07-2020,64.5,2,1,95.76,0,0,1,7,2020
21-07-2020,163.0,2,2,54.8,0,1,1,7,2020
21-07-2020,102.6,2,3,52.49,0,0,1,7,2020
21-07-2020,80.7,2,4,79.36,0,0,1,7,2020
21-07-2020,112.4,2,5,52.12,1,0,1,7,2020
21-07-2020,146.4,3,1,15.03,0,0,1,7,2020
21-07-2020,144.9,3,2,24.91,1,0,1,7,2020
21-07-2020,173.4,3,3,26.43,0,1,1,7,2020
21-07-2020,87.6,3,4,74.02,0,0,1,7,2020
21-07-2020,105.3,3,5,71.93,1,0,1,7,2020
21-07-2020,121.9,4,1,19.39,0,0,1,7,2020
21-07-2020,144.1,4,2,51.66,1,0,1,7,2020
21-07-2020,114.9,4,3,82.54,1,0,1,7,2020
21-07-2020,98.7,4,4,81.53,1,0,1,7,2020
21-07-2020,146.9,4,5,50.59,1,0,1,7,2020
21-07-2020,107.5,5,1,66.42,0,0,1,7,2020
21-07-2020,96.8,5,2,81.75,0,0,1,7,2020
21-07-2020,78.7,5,3,63.55,0,0,1,7,2020
21-07-2020,98.1,5,4,86.56,0,0,1,7,2020
21-07-2020,177.4,5,5,18.17,1,0,1,7,2020
21-07-2020,129.5,6,1,48.2,0,0,1,7,2020
21-07-2020,104.9,6,2,28.44,0,0,1,7,2020
21-07-2020,112.7,6,3,43.38,0,0,1,7,2020
21-07-2020,110.8,6,4,57.01,0,0,1,7,2020
21-07-2020,191.5,6,5,28.73,1,1,1,7,2020
21-07-2020,112.1,7,1,51.18,0,0,1,7,2020
21-07-2020,130.3,7,2,17.61,0,0,1,7,2020
21-07-2020,95.5,7,3,92.98,1,0,1,7,2020
21-07-2020,177.3,7,4,16.43,0,1,1,7,2020
21-07-2020,73.6,7,5,87.07,0,0,1,7,2020
21-07-2020,118.9,8,1,30.83,0,0,1,7,2020
21-07-2020,162.5,8,2,47.58,0,1,1,7,2020
21-07-2020,167.2,8,3,10.1,0,0,1,7,2020
21-07-2020,117.1,8,4,66.95,0,1,1,7,2020
21-07-2020,181.2,8,5,15.64,0,1,1,7,2020
21-07-2020,85.1,9,1,89.72,0,0,1,7,2020
21-07-2020,98.1,9,2,56.61,0,0,1,7,2020
21-07-2020,141.8,9,3,80.04,1,1,1,7,2020
21-07-2020,114.8,9,4,34.18,0,0,1,7,2020
21-07-2020,159.5,9,5,25.69,1,0,1,7,2020
21-07-2020,88.3,10,1,86.55,0,0,1,7,2020
21-07-2020,102.9,10,2,85.68,0,0,1,7,2020
21-07-2020,124.9,10,3,49.54,1,0,1,7,2020
21-07-2020,132.0,10,4,58.81,1,0,1,7,2020
21-07-2020,114.5,10,5,72.56,0,0,1,7,2020
22-07-2020,115.2,1,1,76.53,0,1,2,7,2020
22-07-2020,71.4,1,2,81.61,0,0,2,7,2020
22-07-2020,118.4,1,3,38.99,0,0,2,7,2020
22-07-2020,110.4,1,4,60.54,0,0,2,7,2020
22-07-2020,135.9,1,5,58.67,0,1,2,7,2020
22-07-2020,87.1,2,1,52.4,0,0,2,7,2020
22-07-2020,142.1,2,2,15.19,0,0,2,7,2020
22-07-2020,88.4,2,3,98.5,0,0,2,7,2020
22-07-2020,135.5,2,4,40.79,1,0,2,7,2020
22-07-2020,84.8,2,5,74.97,0,0,2,7,2020
22-07-2020,175.4,3,1,36.55,0,1,2,7,2020
22-07-2020,156.0,3,2,17.73,0,0,2,7,2020
22-07-2020,150.7,3,3,14.68,0,0,2,7,2020
22-07-2020,166.6,3,4,21.03,0,1,2,7,2020
22-07-2020,145.0,3,5,13.98,0,0,2,7,2020
22-07-2020,120.4,4,1,40.94,0,0,2,7,2020
22-07-2020,184.8,4,2,11.48,0,1,2,7,2020
22-07-2020,78.9,4,3,83.1,0,0,2,7,2020
22-07-2020,119.7,4,4,94.15,1,1,2,7,2020
22-07-2020,74.5,4,5,98.98,0,0,2,7,2020
22-07-2020,111.8,5,1,74.68,0,0,2,7,2020
22-07-2020,95.0,5,2,74.14,0,0,2,7,2020
22-07-2020,82.8,5,3,93.16,0,0,2,7,2020
22-07-2020,106.4,5,4,85.6,0,1,2,7,2020
22-07-2020,111.0,5,5,40.27,0,0,2,7,2020
22-07-2020,109.9,6,1,48.63,0,0,2,7,2020
22-07-2020,151.1,6,2,26.01,1,0,2,7,2020
22-07-2020,92.8,6,3,72.44,0,0,2,7,2020
22-07-2020,87.2,6,4,95.68,1,0,2,7,2020
22-07-2020,130.7,6,5,40.18,0,0,2,7,2020
22-07-2020,129.6,7,1,39.34,0,0,2,7,2020
22-07-2020,151.1,7,2,27.67,1,0,2,7,2020
22-07-2020,160.9,7,3,28.35,1,0,2,7,2020
22-07-2020,93.7,7,4,64.18,0,0,2,7,2020
22-07-2020,77.0,7,5,89.29,0,0,2,7,2020
22-07-2020,118.8,8,1,39.9,0,0,2,7,2020
22-07-2020,105.0,8,2,85.31,1,0,2,7,2020
22-07-2020,165.5,8,3,19.46,1,0,2,7,2020
22-07-2020,168.0,8,4,35.42,0,1,2,7,2020
22-07-2020,134.0,8,5,26.15,0,0,2,7,2020
22-07-2020,121.2,9,1,41.72,0,0,2,7,2020
22-07-2020,140.3,9,2,50.94,1,0,2,7,2020
22-07-2020,161.5,9,3,15.43,1,0,2,7,2020
22-07-2020,117.7,9,4,64.97,1,0,2,7,2020
22-07-2020,138.6,9,5,23.18,0,0,2,7,2020
22-07-2020,87.7,10,1,78.66,0,0,2,7,2020
22-07-2020,103.0,10,2,80.21,1,0,2,7,2020
22-07-2020,111.3,10,3,86.61,1,0,2,7,2020
22-07-2020,133.0,10,4,47.29,1,0,2,7,2020
22-07-2020,112.3,10,5,34.02,0,0,2,7,2020
23-07-2020,144.3,1,1,69.12,0,1,3,7,2020
23-07-2020,121.0,1,2,67.96,0,0,3,7,2020
23-07-2020,142.4,1,3,50.4,0,1,3,7,2020
23-07-2020,111.0,1,4,62.99,0,0,3,7,2020
23-07-2020,112.2,1,5,61.47,0,0,3,7,2020
23-07-2020,89.8,2,1,79.7,0,0,3,7,2020
23-07-2020,114.6,2,2,45.22,0,0,3,7,2020
23-07-2020,118.4,2,3,31.09,0,0,3,7,2020
23-07-2020,112.0,2,4,71.97,0,0,3,7,2020
23-07-2020,107.8,2,5,33.63,0,0,3,7,2020
23-07-2020,84.2,3,1,91.1,0,0,3,7,2020
23-07-2020,129.2,3,2,30.81,0,0,3,7,2020
23-07-2020,123.4,3,3,38.13,0,0,3,7,2020
23-07-2020,101.5,3,4,95.23,0,1,3,7,2020
23-07-2020,106.9,3,5,60.09,0,0,3,7,2020
23-07-2020,137.1,4,1,12.09,0,0,3,7,2020
23-07-2020,115.8,4,2,34.74,0,0,3,7,2020
23-07-2020,184.4,4,3,19.25,0,1,3,7,2020
23-07-2020,164.3,4,4,13.4,1,0,3,7,2020
23-07-2020,104.1,4,5,65.87,0,0,3,7,2020
23-07-2020,76.7,5,1,76.86,0,0,3,7,2020
23-07-2020,137.4,5,2,53.07,1,0,3,7,2020
23-07-2020,123.9,5,3,47.67,0,0,3,7,2020
23-07-2020,102.2,5,4,97.43,1,0,3,7,2020
23-07-2020,105.7,5,5,55.1,0,0,3,7,2020
23-07-2020,146.2,6,1,12.19,0,0,3,7,2020
23-07-2020,112.7,6,2,36.55,0,0,3,7,2020
23-07-2020,84.9,6,3,62.83,0,0,3,7,2020
23-07-2020,166.4,6,4,32.83,0,1,3,7,2020
23-07-2020,121.6,6,5,48.64,0,0,3,7,2020
23-07-2020,93.8,7,1,77.99,0,0,3,7,2020
23-07-2020,113.1,7,2,49.2,0,0,3,7,2020
23-07-2020,90.2,7,3,80.41,0,0,3,7,2020
23-07-2020,152.6,7,4,51.24,0,1,3,7,2020
23-07-2020,96.6,7,5,91.62,0,0,3,7,2020
23-07-2020,88.9,8,1,88.08,0,0,3,7,2020
23-07-2020,161.3,8,2,29.93,1,0,3,7,2020
23-07-2020,152.1,8,3,48.27,0,1,3,7,2020
23-07-2020,107.5,8,4,60,0,0,3,7,2020
23-07-2020,151.7,8,5,24.53,0,0,3,7,2020
23-07-2020,130.2,9,1,28.2,0,0,3,7,2020
23-07-2020,205.6,9,2,14.02,1,1,3,7,2020
23-07-2020,172.0,9,3,16.28,1,0,3,7,2020
23-07-2020,82.9,9,4,82.86,0,0,3,7,2020
23-07-2020,131.5,9,5,30.58,0,0,3,7,2020
23-07-2020,145.3,10,1,21.49,1,0,3,7,2020
23-07-2020,89.1,10,2,72.73,0,0,3,7,2020
23-07-2020,116.9,10,3,38.72,0,0,3,7,2020
23-07-2020,77.5,10,4,89.6,0,0,3,7,2020
23-07-2020,135.9,10,5,49.21,0,1,3,7,2020
24-07-2020,133.9,1,1,19.13,0,0,4,7,2020
24-07-2020,87.1,1,2,81.02,1,0,4,7,2020
24-07-2020,110.1,1,3,47.57,0,0,4,7,2020
24-07-2020,115.9,1,4,35.77,0,0,4,7,2020
24-07-2020,110.7,1,5,72.67,1,0,4,7,2020
24-07-2020,122.1,2,1,63.85,1,0,4,7,2020
24-07-2020,106.6,2,2,55.4,0,0,4,7,2020
24-07-2020,114.2,2,3,58.8,0,0,4,7,2020
24-07-2020,116.0,2,4,37.12,0,0,4,7,2020
24-07-2020,79.9,2,5,89.78,0,0,4,7,2020
24-07-2020,73.4,3,1,98.09,0,0,4,7,2020
24-07-2020,118.9,3,2,51.38,0,0,4,7,2020
24-07-2020,96.2,3,3,94.44,0,0,4,7,2020
24-07-2020,100.7,3,4,53.66,0,0,4,7,2020
24-07-2020,117.3,3,5,59.24,0,0,4,7,2020
24-07-2020,141.8,4,1,31.22,1,0,4,7,2020
24-07-2020,140.3,4,2,47.36,1,0,4,7,2020
24-07-2020,86.0,4,3,83.41,0,0,4,7,2020
24-07-2020,109.4,4,4,38.47,0,0,4,7,2020
24-07-2020,121.3,4,5,44.88,0,0,4,7,2020
24-07-2020,90.0,5,1,94.08,0,0,4,7,2020
24-07-2020,159.6,5,2,16.61,0,0,4,7,2020
24-07-2020,108.7,5,3,43.28,0,0,4,7,2020
24-07-2020,114.6,5,4,60.08,0,0,4,7,2020
24-07-2020,138.7,5,5,26.4,0,0,4,7,2020
24-07-2020,127.0,6,1,34.44,0,0,4,7,2020
24-07-2020,134.0,6,2,24.2,0,0,4,7,2020
24-07-2020,173.1,6,3,18.21,1,0,4,7,2020
24-07-2020,147.1,6,4,29.82,1,0,4,7,2020
24-07-2020,154.3,6,5,15.87,0,0,4,7,2020
24-07-2020,82.1,7,1,96.62,0,0,4,7,2020
24-07-2020,143.6,7,2,21.63,1,0,4,7,2020
24-07-2020,86.0,7,3,87.26,0,0,4,7,2020
24-07-2020,104.6,7,4,59.75,0,0,4,7,2020
24-07-2020,91.2,7,5,62.59,0,0,4,7,2020
24-07-2020,85.3,8,1,79.82,0,0,4,7,2020
24-07-2020,137.7,8,2,23.62,0,0,4,7,2020
24-07-2020,128.0,8,3,59.11,1,0,4,7,2020
24-07-2020,145.6,8,4,36.14,1,0,4,7,2020
24-07-2020,92.9,8,5,60.26,0,0,4,7,2020
24-07-2020,98.7,9,1,58.5,0,0,4,7,2020
24-07-2020,114.8,9,2,73.81,0,0,4,7,2020
24-07-2020,126.6,9,3,42.75,1,0,4,7,2020
24-07-2020,103.7,9,4,64.12,0,0,4,7,2020
24-07-2020,87.7,9,5,94.22,0,0,4,7,2020
24-07-2020,126.6,10,1,28.03,0,0,4,7,2020
24-07-2020,104.2,10,2,89.52,1,0,4,7,2020
24-07-2020,90.2,10,3,86.43,0,0,4,7,2020
24-07-2020,100.9,10,4,92.59,0,1,4,7,2020
24-07-2020,110.0,10,5,37.95,0,0,4,7,2020
25-07-2020,137.0,1,1,30.37,0,0,5,7,2020
25-07-2020,161.3,1,2,36.23,1,0,5,7,2020
25-07-2020,94.6,1,3,97.1,0,0,5,7,2020
25-07-2020,104.1,1,4,53.06,0,0,5,7,2020
25-07-2020,105.5,1,5,66.31,0,0,5,7,2020
25-07-2020,136.7,2,1,15.59,0,0,5,7,2020
25-07-2020,123.5,2,2,77.45,1,1,5,7,2020
25-07-2020,124.5,2,3,22.19,0,0,5,7,2020
25-07-2020,119.4,2,4,79.24,0,1,5,7,2020
25-07-2020,154.1,2,5,17.19,1,0,5,7,2020
25-07-2020,141.8,3,1,11.36,0,0,5,7,2020
25-07-2020,117.0,3,2,56.6,0,0,5,7,2020
25-07-2020,100.0,3,3,72.37,0,0,5,7,2020
25-07-2020,163.3,3,4,12.44,1,0,5,7,2020
25-07-2020,122.7,3,5,43.4,0,0,5,7,2020
25-07-2020,145.4,4,1,82.47,1,1,5,7,2020
25-07-2020,110.5,4,2,84.59,1,0,5,7,2020
25-07-2020,97.1,4,3,46.67,0,0,5,7,2020
25-07-2020,126.2,4,4,72.4,1,0,5,7,2020
25-07-2020,108.0,4,5,55.89,0,0,5,7,2020
25-07-2020,99.7,5,1,72.04,0,0,5,7,2020
25-07-2020,99.0,5,2,75.86,0,0,5,7,2020
25-07-2020,116.3,5,3,35.83,0,0,5,7,2020
25-07-2020,124.5,5,4,43.41,0,0,5,7,2020
25-07-2020,91.6,5,5,98.85,0,0,5,7,2020
25-07-2020,126.7,6,1,75.13,0,1,5,7,2020
25-07-2020,104.1,6,2,57.54,0,0,5,7,2020
25-07-2020,122.3,6,3,38.45,0,0,5,7,2020
25-07-2020,101.8,6,4,92.58,0,0,5,7,2020
25-07-2020,139.4,6,5,29.25,0,0,5,7,2020
25-07-2020,102.3,7,1,70.07,0,0,5,7,2020
25-07-2020,131.3,7,2,43.65,1,0,5,7,2020
25-07-2020,96.1,7,3,82.45,1,0,5,7,2020
25-07-2020,133.2,7,4,44.91,1,0,5,7,2020
25-07-2020,140.4,7,5,47.71,0,1,5,7,2020
25-07-2020,82.9,8,1,87.85,1,0,5,7,2020
25-07-2020,75.2,8,2,85.48,0,0,5,7,2020
25-07-2020,83.4,8,3,78.74,0,0,5,7,2020
25-07-2020,74.3,8,4,84.55,0,0,5,7,2020
25-07-2020,118.7,8,5,31.88,0,0,5,7,2020
25-07-2020,133.9,9,1,12.05,0,0,5,7,2020
25-07-2020,120.6,9,2,27.7,0,0,5,7,2020
25-07-2020,133.8,9,3,26.67,0,0,5,7,2020
25-07-2020,113.4,9,4,61.62,1,0,5,7,2020
25-07-2020,123.5,9,5,29.6,0,0,5,7,2020
25-07-2020,132.7,10,1,38.34,0,0,5,7,2020
25-07-2020,86.0,10,2,45.19,0,0,5,7,2020
25-07-2020,83.0,10,3,77.59,0,0,5,7,2020
25-07-2020,106.6,10,4,64.27,0,0,5,7,2020
25-07-2020,113.8,10,5,31.85,0,0,5,7,2020
26-07-2020,80.9,1,1,80.73,0,0,6,7,2020
26-07-2020,126.9,1,2,78.51,1,0,6,7,2020
26-07-2020,138.1,1,3,17.57,0,0,6,7,2020
26-07-2020,151.7,1,4,14.79,0,0,6,7,2020
26-07-2020,145.1,1,5,24.15,0,0,6,7,2020
26-07-2020,93.2,2,1,93.57,0,0,6,7,2020
26-07-2020,98.7,2,2,52.05,0,0,6,7,2020
26-07-2020,164.4,2,3,36.76,1,0,6,7,2020
26-07-2020,115.0,2,4,23.43,0,0,6,7,2020
26-07-2020,129.1,2,5,27.88,0,0,6,7,2020
26-07-2020,108.9,3,1,69.03,0,0,6,7,2020
26-07-2020,95.6,3,2,75.53,0,0,6,7,2020
26-07-2020,112.0,3,3,72.06,1,0,6,7,2020
26-07-2020,84.3,3,4,74.2,0,0,6,7,2020
26-07-2020,153.0,3,5,52.47,0,1,6,7,2020
26-07-2020,76.3,4,1,96.23,0,0,6,7,2020
26-07-2020,140.2,4,2,56.88,1,0,6,7,2020
26-07-2020,124.6,4,3,17.7,0,0,6,7,2020
26-07-2020,80.3,4,4,97.78,0,0,6,7,2020
26-07-2020,100.4,4,5,40.42,0,0,6,7,2020
26-07-2020,125.2,5,1,23.74,0,0,6,7,2020
26-07-2020,69.8,5,2,95.71,0,0,6,7,2020
26-07-2020,122.5,5,3,60.24,0,0,6,7,2020
26-07-2020,101.4,5,4,44.03,0,0,6,7,2020
26-07-2020,151.0,5,5,24.31,0,0,6,7,2020
26-07-2020,134.8,6,1,32.46,0,0,6,7,2020
26-07-2020,104.6,6,2,63.4,0,0,6,7,2020
26-07-2020,138.9,6,3,30.47,1,0,6,7,2020
26-07-2020,86.8,6,4,91.65,0,0,6,7,2020
26-07-2020,127.9,6,5,66.1,1,0,6,7,2020
26-07-2020,84.8,7,1,89.2,0,0,6,7,2020
26-07-2020,88.8,7,2,98.31,0,0,6,7,2020
26-07-2020,122.6,7,3,62.07,1,0,6,7,2020
26-07-2020,176.0,7,4,24.68,0,1,6,7,2020
26-07-2020,105.5,7,5,54.24,0,0,6,7,2020
26-07-2020,142.2,8,1,50.35,1,0,6,7,2020
26-07-2020,177.1,8,2,17.75,1,0,6,7,2020
26-07-2020,124.2,8,3,49.69,0,0,6,7,2020
26-07-2020,168.3,8,4,12.29,1,0,6,7,2020
26-07-2020,91.8,8,5,84.82,0,0,6,7,2020
26-07-2020,112.0,9,1,60.25,1,0,6,7,2020
26-07-2020,135.2,9,2,51.45,0,1,6,7,2020
26-07-2020,135.0,9,3,72.89,0,1,6,7,2020
26-07-2020,118.2,9,4,39.27,0,0,6,7,2020
26-07-2020,68.3,9,5,97.22,0,0,6,7,2020
26-07-2020,67.6,10,1,96.47,0,0,6,7,2020
26-07-2020,92.0,10,2,68.28,0,0,6,7,2020
26-07-2020,119.2,10,3,11.26,0,0,6,7,2020
26-07-2020,94.9,10,4,89.58,1,0,6,7,2020
26-07-2020,159.3,10,5,10.19,1,0,6,7,2020
27-07-2020,149.0,1,1,77.22,1,1,0,7,2020
27-07-2020,94.9,1,2,40.69,0,0,0,7,2020
27-07-2020,119.2,1,3,37.85,0,0,0,7,2020
27-07-2020,97.5,1,4,65.58,0,0,0,7,2020
27-07-2020,157.7,1,5,13.81,1,0,0,7,2020
27-07-2020,71.8,2,1,85.54,0,0,0,7,2020
27-07-2020,132.2,2,2,64.92,0,1,0,7,2020
27-07-2020,113.7,2,3,47.63,0,0,0,7,2020
27-07-2020,134.6,2,4,92.95,1,1,0,7,2020
27-07-2020,164.4,2,5,25.47,1,0,0,7,2020
27-07-2020,118.2,3,1,93.62,1,0,0,7,2020
27-07-2020,173.2,3,2,30.26,1,0,0,7,2020
27-07-2020,119.8,3,3,32.65,0,0,0,7,2020
27-07-2020,114.6,3,4,80.11,1,0,0,7,2020
27-07-2020,117.2,3,5,44.08,0,0,0,7,2020
27-07-2020,140.7,4,1,58.16,1,0,0,7,2020
27-07-2020,148.4,4,2,31.4,1,0,0,7,2020
27-07-2020,138.8,4,3,19.57,0,0,0,7,2020
27-07-2020,126.8,4,4,60.89,1,0,0,7,2020
27-07-2020,136.7,4,5,46.63,1,0,0,7,2020
27-07-2020,112.3,5,1,39.32,0,0,0,7,2020
27-07-2020,103.3,5,2,42.77,0,0,0,7,2020
27-07-2020,150.7,5,3,13.02,0,0,0,7,2020
27-07-2020,134.5,5,4,60.89,1,0,0,7,2020
27-07-2020,185.7,5,5,24.12,1,1,0,7,2020
27-07-2020,135.0,6,1,44.97,0,0,0,7,2020
27-07-2020,116.1,6,2,71.75,0,1,0,7,2020
27-07-2020,166.2,6,3,10.46,1,0,0,7,2020
27-07-2020,120.1,6,4,27.44,0,0,0,7,2020
27-07-2020,156.1,6,5,41.86,0,1,0,7,2020
27-07-2020,108.3,7,1,55.53,0,0,0,7,2020
27-07-2020,104.2,7,2,69.96,0,0,0,7,2020
27-07-2020,141.7,7,3,30.08,1,0,0,7,2020
27-07-2020,98.2,7,4,64.84,0,0,0,7,2020
27-07-2020,124.6,7,5,72.39,1,0,0,7,2020
27-07-2020,91.6,8,1,80.19,0,0,0,7,2020
27-07-2020,121.6,8,2,65.01,1,0,0,7,2020
27-07-2020,108.4,8,3,38.69,0,0,0,7,2020
27-07-2020,167.2,8,4,10.57,1,0,0,7,2020
27-07-2020,122.5,8,5,68.19,1,0,0,7,2020
27-07-2020,147.8,9,1,64.15,1,0,0,7,2020
27-07-2020,119.3,9,2,63.12,1,0,0,7,2020
27-07-2020,159.1,9,3,38.26,0,1,0,7,2020
27-07-2020,100.2,9,4,75.15,0,0,0,7,2020
27-07-2020,82.8,9,5,84.46,0,0,0,7,2020
27-07-2020,181.0,10,1,25.99,1,0,0,7,2020
27-07-2020,109.2,10,2,60.39,0,0,0,7,2020
27-07-2020,97.5,10,3,58.79,0,0,0,7,2020
27-07-2020,109.5,10,4,37.23,0,0,0,7,2020
27-07-2020,71.0,10,5,79.22,0,0,0,7,2020
28-07-2020,107.3,1,1,71.52,0,1,1,7,2020
28-07-2020,79.3,1,2,81.46,0,0,1,7,2020
28-07-2020,83.7,1,3,82.55,0,0,1,7,2020
28-07-2020,79.5,1,4,87.56,0,0,1,7,2020
28-07-2020,110.0,1,5,52,0,0,1,7,2020
28-07-2020,138.3,2,1,20.11,0,0,1,7,2020
28-07-2020,126.8,2,2,57.93,1,0,1,7,2020
28-07-2020,89.5,2,3,53.28,0,0,1,7,2020
28-07-2020,104.1,2,4,81.31,0,0,1,7,2020
28-07-2020,125.7,2,5,57.66,0,0,1,7,2020
28-07-2020,126.9,3,1,26.96,0,0,1,7,2020
28-07-2020,135.9,3,2,41.72,0,0,1,7,2020
28-07-2020,129.8,3,3,26.09,0,0,1,7,2020
28-07-2020,109.6,3,4,36.96,0,0,1,7,2020
28-07-2020,110.0,3,5,54.99,0,0,1,7,2020
28-07-2020,92.8,4,1,90.16,1,0,1,7,2020
28-07-2020,138.9,4,2,59.04,0,1,1,7,2020
28-07-2020,125.1,4,3,33.12,0,0,1,7,2020
28-07-2020,139.6,4,4,10.35,0,0,1,7,2020
28-07-2020,164.6,4,5,26.21,0,1,1,7,2020
28-07-2020,128.0,5,1,61.56,0,1,1,7,2020
28-07-2020,132.1,5,2,18.77,0,0,1,7,2020
28-07-2020,106.0,5,3,80.37,1,0,1,7,2020
28-07-2020,125.2,5,4,36.75,0,0,1,7,2020
28-07-2020,104.5,5,5,54.78,0,0,1,7,2020
28-07-2020,206.0,6,1,22.78,1,1,1,7,2020
28-07-2020,143.6,6,2,39.44,1,0,1,7,2020
28-07-2020,155.6,6,3,26.56,1,0,1,7,2020
28-07-2020,69.7,6,4,92.72,0,0,1,7,2020
28-07-2020,165.8,6,5,12.75,1,0,1,7,2020
28-07-2020,108.8,7,1,72.75,1,0,1,7,2020
28-07-2020,125.4,7,2,55.22,1,0,1,7,2020
28-07-2020,95.2,7,3,52.17,0,0,1,7,2020
28-07-2020,80.7,7,4,96.41,0,0,1,7,2020
28-07-2020,98.8,7,5,63.19,0,0,1,7,2020
28-07-2020,85.6,8,1,70.4,0,0,1,7,2020
28-07-2020,96.1,8,2,81.34,1,0,1,7,2020
28-07-2020,220.3,8,3,15.72,1,1,1,7,2020
28-07-2020,73.4,8,4,94.21,0,0,1,7,2020
28-07-2020,105.6,8,5,53.74,0,0,1,7,2020
28-07-2020,91.7,9,1,99.53,0,0,1,7,2020
28-07-2020,97.2,9,2,61.25,0,0,1,7,2020
28-07-2020,113.2,9,3,27.8,0,0,1,7,2020
28-07-2020,108.6,9,4,79.97,1,0,1,7,2020
28-07-2020,109.9,9,5,34.08,0,0,1,7,2020
28-07-2020,109.7,10,1,52.74,0,0,1,7,2020
28-07-2020,88.8,10,2,88.22,0,0,1,7,2020
28-07-2020,158.7,10,3,40.23,1,0,1,7,2020
28-07-2020,101.2,10,4,78,0,0,1,7,2020
28-07-2020,152.8,10,5,15.91,1,0,1,7,2020
29-07-2020,174.9,1,1,15.11,1,0,2,7,2020
29-07-2020,85.4,1,2,81.61,0,0,2,7,2020
29-07-2020,128.0,1,3,23.08,0,0,2,7,2020
29-07-2020,137.5,1,4,27.29,0,0,2,7,2020
29-07-2020,151.6,1,5,37.72,1,0,2,7,2020
29-07-2020,114.8,2,1,33.64,0,0,2,7,2020
29-07-2020,96.4,2,2,72.42,0,0,2,7,2020
29-07-2020,80.2,2,3,89.5,0,0,2,7,2020
29-07-2020,71.5,2,4,99.89,0,0,2,7,2020
29-07-2020,72.4,2,5,77.63,0,0,2,7,2020
29-07-2020,107.7,3,1,58.34,1,0,2,7,2020
29-07-2020,92.3,3,2,89.62,1,0,2,7,2020
29-07-2020,144.3,3,3,29.26,1,0,2,7,2020
29-07-2020,96.8,3,4,38.87,0,0,2,7,2020
29-07-2020,123.9,3,5,46.82,0,0,2,7,2020
29-07-2020,128.1,4,1,30.68,0,0,2,7,2020
29-07-2020,95.6,4,2,61.43,0,0,2,7,2020
29-07-2020,111.0,4,3,61.94,0,0,2,7,2020
29-07-2020,104.9,4,4,21.37,0,0,2,7,2020
29-07-2020,121.0,4,5,23.41,0,0,2,7,2020
29-07-2020,128.8,5,1,34.7,0,0,2,7,2020
29-07-2020,96.9,5,2,74.86,0,0,2,7,2020
29-07-2020,76.9,5,3,92.86,0,0,2,7,2020
29-07-2020,141.5,5,4,28.7,0,0,2,7,2020
29-07-2020,145.3,5,5,46.75,1,0,2,7,2020
29-07-2020,61.0,6,1,99.69,0,0,2,7,2020
29-07-2020,137.6,6,2,12.39,0,0,2,7,2020
29-07-2020,130.7,6,3,16.91,0,0,2,7,2020
29-07-2020,130.6,6,4,42.5,1,0,2,7,2020
29-07-2020,94.5,6,5,65.17,0,0,2,7,2020
29-07-2020,111.3,7,1,61.51,0,0,2,7,2020
29-07-2020,119.5,7,2,45.63,0,0,2,7,2020
29-07-2020,141.8,7,3,10.69,0,0,2,7,2020
29-07-2020,75.4,7,4,98.72,0,0,2,7,2020
29-07-2020,71.5,7,5,93.72,0,0,2,7,2020
29-07-2020,88.1,8,1,60.93,0,0,2,7,2020
29-07-2020,113.1,8,2,63.83,0,0,2,7,2020
29-07-2020,123.9,8,3,60.57,0,0,2,7,2020
29-07-2020,74.4,8,4,77.1,0,0,2,7,2020
29-07-2020,122.8,8,5,25.61,0,0,2,7,2020
29-07-2020,132.2,9,1,75.77,0,1,2,7,2020
29-07-2020,124.7,9,2,19.39,0,0,2,7,2020
